Temperature,H+,"H2,aq","CO2,aq",NH4+,log K(T),log Q(T),Affinity/n(H2),log K(T),log Q(T),Affinity/n(H2),log K(T),log Q(T),Affinity/n(H2),log K(T),log Q(T),Affinity/n(H2),pka1,pka2,pka3,Affinity (tot),,pH
Temperature,H+,"H2,aq","CO2,aq",NH4+,log K(T),log Q(T),Affinity/n(H2),log K(T),log Q(T),Affinity/n(H2),log K(T),log Q(T),Affinity/n(H2),log K(T),log Q(T),Affinity/n(H2),pka1,pka2,pka3,Affinity (tot),,
°C,,,,,,,,,,,,,,,,,,,,,,
,,,,,,-6,5.230041837,,-6,5.230041837,,-6,5.230041837,,-6,5.230041837,,,,5.230041837,,
,,,,,,-6,5.230041837,,-6,5.230041837,,-6,5.230041837,,-6,5.230041837,,,,5.230041837,,
,,,,,,-6,5.230041837,,-6,5.230041837,,-6,5.230041837,,-6,5.230041837,,,,5.230041837,,
,,,,,,-6,5.230041837,,-6,5.230041837,,-6,5.230041837,,-6,5.230041837,,,,5.230041837,,
,,,,,,-6,5.230041837,,-6,5.230041837,,-6,5.230041837,,-6,5.230041837,,,,5.230041837,,
,,,,,,-6,5.230041837,,-6,5.230041837,,-6,5.230041837,,-6,5.230041837,,,,5.230041837,,
,,,,,,-6,5.230041837,,-6,5.230041837,,-6,5.230041837,,-6,5.230041837,,,,5.230041837,,
,,,,,,-6,5.230041837,,-6,5.230041837,,-6,5.230041837,,-6,5.230041837,,,,5.230041837,,
,,,,,,-6,5.230041837,,-6,5.230041837,,-6,5.230041837,,-6,5.230041837,,,,5.230041837,,
,,,,,,-6,5.230041837,,-6,5.230041837,,-6,5.230041837,,-6,5.230041837,,,,5.230041837,,
,,,,,,-6,5.230041837,,-6,5.230041837,,-6,5.230041837,,-6,5.230041837,,,,5.230041837,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Deep rock,Activity (pH = 8.5) High C High H,,,,Aspartic Acid +,,,Aspartic Acid,,,Aspartic Acid -,,,Aspartic Acid 2-,,,,,,,,
Temperature,H+,"H2,aq","CO2,aq",NH4+,log K(T),log Q(T),Affinity/n(H2),log K(T),log Q(T),Affinity/n(H2),log K(T),log Q(T),Affinity/n(H2),log K(T),log Q(T),Affinity/n(H2),pka1,pka2,pka3,Affinity (tot),,pH
°C,,,,,,,,,,,,,,,,,,,,,,
300,-10.19062,-0.70003,-3.32234,-8.97456,-5.0125,20.4641,-46.59748454,-7.3113,30.65472,-69.44101764,-11.9243,40.84534,-96.51729367,-19.1771,51.03596,-128.4218451,2.299,5.2238,6.642,-127.9850345,,10.1906
300,-10.19062,-0.70003,-3.32234,-8.97456,-5.0125,20.4641,-46.59748454,-7.3113,30.65472,-69.44101764,-11.9243,40.84534,-96.51729367,-19.1771,51.03596,-128.4218451,2.299,5.2238,6.642,-127.9850345,,10.1906
300,-10.19062,-0.70003,-3.32234,-8.97456,-5.0125,20.4641,-46.59748454,-7.3113,30.65472,-69.44101764,-11.9243,40.84534,-96.51729367,-19.1771,51.03596,-128.4218451,2.299,5.2238,6.642,-127.9850345,,10.1906
300,-10.19062,-0.70003,-3.32234,-8.97456,-5.0125,20.4641,-46.59748454,-7.3113,30.65472,-69.44101764,-11.9243,40.84534,-96.51729367,-19.1771,51.03596,-128.4218451,2.299,5.2238,6.642,-127.9850345,,10.1906
299.999,-10.19062,-0.70003,-3.32235,-8.97455,-5.0124,20.46413,-46.59727521,-7.3112,30.65475,-69.44076845,-11.9242,40.84537,-96.51699725,-19.177,51.03599,-128.421493,2.299,5.2238,6.642,-127.9846832,,10.1906
299.997,-10.19061,-0.70003,-3.32238,-8.97453,-5.0122,20.46423,-46.5969297,-7.3109,30.65484,-69.44014204,-11.924,40.84545,-96.51644097,-19.1768,51.03606,-128.4208071,2.299,5.2238,6.6421,-127.9838998,,10.1906
299.991,-10.19059,-0.70003,-3.32246,-8.97446,-5.0116,20.46448,-46.59580175,-7.3103,30.65507,-69.43873838,-11.9234,40.84566,-96.51471727,-19.1762,51.03625,-128.4187128,2.299,5.2236,6.6423,-127.9816124,,10.1906
